date,actual,N-BEATS v2 (covariate-conditioned),residual,z_residual,period,zscore_flag,iforest_flag,lof_flag,ocsvm_flag,kmeans_flag,ensemble_votes,ensemble_flag
2021-08-16,0.2963959001496685,0.29935533,-0.0029594298503314853,-0.27915303606941155,post-COVID,0,0,0,0,0,0,0
2021-08-17,0.2961581141757536,0.30400038,-0.007842265824246408,-0.5320109142202823,post-COVID,0,0,0,0,0,0,0
2021-08-18,0.2948153463758819,0.30114147,-0.006326123624118107,-0.4534974229321323,post-COVID,0,0,0,0,0,0,0
2021-08-19,0.2977824192858669,0.30182025,-0.004037830714133106,-0.3349980727803857,post-COVID,0,0,0,0,0,0,0
2021-08-20,0.2958691736155655,0.2999562,-0.004087026384434533,-0.3375456727557039,post-COVID,0,0,0,0,0,0,0
2021-08-21,0.2920423615565533,0.28355533,0.008487031556553282,0.3136024771492972,post-COVID,0,0,0,0,0,0,0
2021-08-22,0.2777653944836433,0.27881458,-0.0010491855163566877,-0.1802309482460685,post-COVID,0,0,0,0,0,0,0
2021-08-23,0.3035843756681633,0.29140604,0.012178335668163343,0.5047568247984054,post-COVID,0,0,0,0,1,1,0
2021-08-24,0.3084424844986101,0.30813432,0.0003081644986100973,-0.10994051733131213,post-COVID,0,0,0,0,0,0,0
2021-08-25,0.3086804842847979,0.3086596,2.0884284797906272e-05,-0.12481733598492697,post-COVID,0,0,0,0,0,0,0
2021-08-26,0.3099354821466751,0.31020626,-0.00027077785332491056,-0.13992107278392324,post-COVID,0,0,0,0,0,0,0
2021-08-27,0.3090100491768227,0.30859315,0.00041689917682269373,-0.10430968718237092,post-COVID,0,0,0,0,0,0,0
